id,league,season,venue,referee,home_team,away_team,date,timezone,half_time_score_home,half_time_score_away,half_time_winner,full_time_score_home,full_time_score_away,full_time_winner
710643,39,2021,556,A. Taylor,33,40,2021-10-24T09:30:00-06:00,America/Costa_Rica,0,4,away,0,5,away
710648,39,2021,547,M. Oliver,46,42,2021-10-30T05:30:00-06:00,America/Costa_Rica,0,2,away,0,2,away
710651,39,2021,562,P. Tierney,34,49,2021-10-30T08:00:00-06:00,America/Costa_Rica,0,0,tie,0,3,away
710654,39,2021,596,P. Bankes,38,41,2021-10-30T08:00:00-06:00,America/Costa_Rica,0,1,away,0,1,away
710649,39,2021,550,M. Dean,40,51,2021-10-30T08:00:00-06:00,America/Costa_Rica,2,1,home,2,2,tie
710647,39,2021,512,J. Moss,44,55,2021-10-30T08:00:00-06:00,America/Costa_Rica,3,0,home,3,1,home
710650,39,2021,555,A. Marriner,50,52,2021-10-30T08:00:00-06:00,America/Costa_Rica,0,1,away,0,2,away
710653,39,2021,593,S. Attwell,47,33,2021-10-30T10:30:00-06:00,America/Costa_Rica,0,1,away,0,3,away
710652,39,2021,565,A. Taylor,71,63,2021-10-31T08:00:00-06:00,America/Costa_Rica,0,0,tie,1,2,away
710646,39,2021,495,C. Kavanagh,66,48,2021-10-31T10:30:00-06:00,America/Costa_Rica,1,2,away,1,4,away
710655,39,2021,600,M. Atkinson,39,45,2021-11-01T14:00:00-06:00,America/Costa_Rica,2,0,home,2,1,home
710664,39,2021,585,A. Madley,41,66,2021-11-05T14:00:00-06:00,America/Costa_Rica,1,0,home,1,0,home
710663,39,2021,556,M. Oliver,33,50,2021-11-06T06:30:00-06:00,America/Costa_Rica,0,2,away,0,2,away
710659,39,2021,519,A. Marriner,49,44,2021-11-06T09:00:00-06:00,America/Costa_Rica,1,0,home,1,1,tie
710660,39,2021,525,G. Scott,52,39,2021-11-06T09:00:00-06:00,America/Costa_Rica,0,0,tie,2,0,home
710657,39,2021,10503,J. Gillett,55,71,2021-11-06T09:00:00-06:00,America/Costa_Rica,0,2,away,1,2,away
710658,39,2021,508,D. Coote,51,34,2021-11-06T11:30:00-06:00,America/Costa_Rica,1,0,home,1,1,tie
710656,39,2021,494,K. Friend,42,38,2021-11-07T08:00:00-06:00,America/Costa_Rica,0,0,tie,1,0,home
710661,39,2021,8560,C. Kavanagh,45,47,2021-11-07T08:00:00-06:00,America/Costa_Rica,0,0,tie,0,0,tie
710662,39,2021,546,D. England,63,46,2021-11-07T08:00:00-06:00,America/Costa_Rica,1,1,tie,1,1,tie
710665,39,2021,598,C. Pawson,48,40,2021-11-07T10:30:00-06:00,America/Costa_Rica,1,1,tie,3,2,home
710668,39,2021,547,P. Tierney,46,49,2021-11-20T06:30:00-06:00,America/Costa_Rica,0,2,away,0,3,away
710671,39,2021,562,R. Jones,34,55,2021-11-20T09:00:00-06:00,America/Costa_Rica,2,2,tie,3,3,tie
710674,39,2021,596,J. Moss,38,33,2021-11-20T09:00:00-06:00,America/Costa_Rica,2,0,home,4,1,home
710675,39,2021,600,M. Dean,39,48,2021-11-20T09:00:00-06:00,America/Costa_Rica,0,0,tie,1,0,home
710667,39,2021,512,S. Hooper,44,52,2021-11-20T09:00:00-06:00,America/Costa_Rica,2,3,away,3,3,tie
710666,39,2021,495,A. Taylor,66,51,2021-11-20T09:00:00-06:00,America/Costa_Rica,0,0,tie,2,0,home
710672,39,2021,565,M. Atkinson,71,41,2021-11-20T09:00:00-06:00,America/Costa_Rica,1,1,tie,2,1,home
710669,39,2021,550,M. Oliver,40,42,2021-11-20T11:30:00-06:00,America/Costa_Rica,1,0,home,4,0,home
710670,39,2021,555,S. Attwell,50,45,2021-11-21T08:00:00-06:00,America/Costa_Rica,1,0,home,3,0,home
710673,39,2021,593,A. Marriner,47,63,2021-11-21T10:30:00-06:00,America/Costa_Rica,0,1,away,2,1,home
710676,39,2021,494,S. Attwell,42,34,2021-11-27T06:30:00-06:00,America/Costa_Rica,0,0,tie,2,0,home
710683,39,2021,550,A. Marriner,40,41,2021-11-27T09:00:00-06:00,America/Costa_Rica,3,0,home,4,0,home
710681,39,2021,525,M. Salisbury,52,66,2021-11-27T09:00:00-06:00,America/Costa_Rica,0,1,away,1,2,away
710685,39,2021,565,S. Hooper,71,39,2021-11-27T09:00:00-06:00,America/Costa_Rica,0,0,tie,0,0,tie
710678,39,2021,508,C. Pawson,51,63,2021-11-27T11:30:00-06:00,America/Costa_Rica,0,0,tie,0,0,tie
710682,39,2021,547,A. Madley,46,38,2021-11-28T08:00:00-06:00,America/Costa_Rica,3,1,home,4,2,home
