id,league,season,venue,referee,home_team,away_team,date,timezone,half_time_score_home,half_time_score_away,half_time_winner,full_time_score_home,full_time_score_away,full_time_winner
868143,39,2022,566,P. Tierney,65,46,2023-01-14T09:00:00-06:00,America/Costa_Rica,0,0,tie,2,0,home
868137,39,2022,10503,J. Gillett,55,35,2023-01-14T11:30:00-06:00,America/Costa_Rica,1,0,home,2,0,home
868142,39,2022,562,R. Jones,34,36,2023-01-15T08:00:00-06:00,America/Costa_Rica,0,0,tie,1,0,home
868139,39,2022,519,P. Bankes,49,52,2023-01-15T08:00:00-06:00,America/Costa_Rica,0,0,tie,1,0,home
868144,39,2022,593,C. Pawson,47,42,2023-01-15T10:30:00-06:00,America/Costa_Rica,0,2,away,0,2,away
868008,39,2022,525,R. Jones,52,33,2023-01-18T14:00:00-06:00,America/Costa_Rica,0,1,away,1,1,tie
868013,39,2022,555,S. Hooper,50,47,2023-01-19T14:00:00-06:00,America/Costa_Rica,0,2,away,4,2,home
868152,39,2022,550,M. Oliver,40,49,2023-01-21T06:30:00-06:00,America/Costa_Rica,0,0,tie,0,0,tie
868146,39,2022,504,A. Madley,35,65,2023-01-21T09:00:00-06:00,America/Costa_Rica,1,0,home,1,1,tie
868154,39,2022,585,M. Salisbury,41,66,2023-01-21T09:00:00-06:00,America/Costa_Rica,0,0,tie,0,1,away
868151,39,2022,547,T. Bramall,46,51,2023-01-21T09:00:00-06:00,America/Costa_Rica,1,1,tie,2,2,tie
868155,39,2022,598,S. Attwell,48,45,2023-01-21T09:00:00-06:00,America/Costa_Rica,2,0,home,2,0,home
868148,39,2022,525,C. Pawson,52,34,2023-01-21T11:30:00-06:00,America/Costa_Rica,0,0,tie,0,0,tie
868153,39,2022,555,D. Coote,50,39,2023-01-22T08:00:00-06:00,America/Costa_Rica,1,0,home,3,0,home
868150,39,2022,546,P. Bankes,63,55,2023-01-22T08:00:00-06:00,America/Costa_Rica,0,0,tie,0,0,tie
868147,39,2022,494,A. Taylor,42,33,2023-01-22T10:30:00-06:00,America/Costa_Rica,1,1,tie,3,2,home
868149,39,2022,535,P. Tierney,36,47,2023-01-23T14:00:00-06:00,America/Costa_Rica,0,1,away,0,1,away
868159,39,2022,519,S. Attwell,49,36,2023-02-03T14:00:00-06:00,America/Costa_Rica,0,0,tie,0,0,tie
868160,39,2022,8560,D. Coote,45,42,2023-02-04T06:30:00-06:00,America/Costa_Rica,0,0,tie,1,0,home
868161,39,2022,556,A. Marriner,33,52,2023-02-04T09:00:00-06:00,America/Costa_Rica,1,0,home,2,1,home
868165,39,2022,600,P. Tierney,39,40,2023-02-04T09:00:00-06:00,America/Costa_Rica,2,0,home,3,0,home
868158,39,2022,508,C. Pawson,51,35,2023-02-04T09:00:00-06:00,America/Costa_Rica,0,0,tie,1,0,home
868157,39,2022,10503,D. Bond,55,41,2023-02-04T09:00:00-06:00,America/Costa_Rica,2,0,home,3,0,home
868156,39,2022,495,D. England,66,46,2023-02-04T09:00:00-06:00,America/Costa_Rica,2,3,away,2,4,away
868162,39,2022,562,P. Bankes,34,48,2023-02-04T11:30:00-06:00,America/Costa_Rica,1,1,tie,1,1,tie
868163,39,2022,566,R. Jones,65,63,2023-02-05T08:00:00-06:00,America/Costa_Rica,1,0,home,1,0,home
868164,39,2022,593,A. Madley,47,50,2023-02-05T10:30:00-06:00,America/Costa_Rica,1,0,home,1,0,home
868021,39,2022,556,S. Hooper,33,63,2023-02-08T14:00:00-06:00,America/Costa_Rica,0,1,away,2,2,tie
868175,39,2022,598,C. Pawson,48,49,2023-02-11T06:30:00-06:00,America/Costa_Rica,1,1,tie,1,1,tie
868169,39,2022,535,A. Madley,36,65,2023-02-11T09:00:00-06:00,America/Costa_Rica,1,0,home,2,0,home
868174,39,2022,585,J. Gillett,41,39,2023-02-11T09:00:00-06:00,America/Costa_Rica,1,0,home,1,2,away
868167,39,2022,494,P. Bankes,42,55,2023-02-11T09:00:00-06:00,America/Costa_Rica,0,0,tie,1,1,tie
868171,39,2022,547,M. Salisbury,46,47,2023-02-11T09:00:00-06:00,America/Costa_Rica,3,1,home,4,1,home
868168,39,2022,525,M. Oliver,52,51,2023-02-11T09:00:00-06:00,America/Costa_Rica,0,0,tie,1,1,tie
